,ADBE,AMD,ABNB,GOOGL,AMZN,AEP,AMGN,ADI,ANSS,AAPL,AMAT,ARM,ASML,AZN,TEAM,ADSK,ADP,BKR,BIIB,BKNG,AVGO,CDNS,CDW,CHTR,CTAS,CSCO,CCEP,CTSH,CMCSA,CEG,CPRT,CSGP,COST,CRWD,CSX,DDOG,DXCM,FANG,DLTR,DASH,EA,EXC,FAST,FTNT,GEHC,GILD,GFS,HON,IDXX,ILMN,INTC,INTU,ISRG,KDP,KLAC,KHC,LRCX,LIN,LULU,MAR,MRVL,MELI,META,MCHP,MU,MSFT,MRNA,MDLZ,MDB,MNST,NFLX,NVDA,NXPI,ORLY,ODFL,ON,PCAR,PANW,PAYX,PYPL,PDD,PEP,QCOM,REGN,ROP,ROST,SBUX,SMCI,SNPS,TTWO,TMUS,TSLA,TXN,TTD,VRSK,VRTX,WBD,WDAY,XEL,ZS
PCAR,0.2843787337530378,0.19976030600758632,0.31022080695140336,0.09937983477464114,0.1261937413304633,0.2276418738200053,0.21102606039931657,0.42362675242221043,0.27126296419089097,0.28141144877024626,0.33679095793029623,0.38869996476084345,0.3275488488905066,0.05370161381301036,0.1328523192911056,0.35179671120136896,0.3399056328345295,0.3324894173398934,0.25202096417768005,0.3521941237952585,0.3474942615728788,0.2608408816696633,0.35266544548189144,0.275704022967138,0.39194708116194166,0.31408695128629344,0.20514631146325224,0.2968309582315806,0.2831150170231204,0.31795744599821896,0.38632570920042353,0.3460139238543697,0.2841369425756945,0.1835981383341098,0.40729516121480785,0.16868646087531267,0.13820016568323895,0.2674476054847179,0.22186422483413326,0.25168469827851997,0.17145375758423936,0.17496748422717506,0.4163642640599006,0.19866384521390934,0.21605913417670378,0.2439636667875011,0.38612314151531013,0.5436997890980199,0.3475880549263737,0.17608291560488398,0.18843835770167655,0.23951883446896488,0.24181060372717103,0.2693101094339268,0.3642209256445328,0.1833088949017459,0.3220413576478304,0.3499108418587091,0.30229266356064693,0.46213788026651775,0.2937039854351341,0.2040851472398683,0.164874929321716,0.44812798675591653,0.23317593025631897,0.12232680131876263,0.2269164164612085,0.21082541369323485,0.24946969430078966,0.2835448333087008,0.17232387071882121,0.19649959351956972,0.43064850843690233,0.26602677658489965,0.35464251889497495,0.340119065377004,1.0,0.14844092873582765,0.3624170279128966,0.30448218507156244,0.13110994317932823,0.17232351775317825,0.31156066678918326,0.16778972694275757,0.3923793040821461,0.3757804970337601,0.35486036222660877,0.1958438855062663,0.23938691879939641,0.27794819237004736,0.11854542098941383,0.22989768083287868,0.4401702312003043,0.2522406435208942,0.1900528977020243,0.17348456441982651,0.2673679613274164,0.1699998284719211,0.17815589539818716,0.22813552481216126
PANW,0.38226519501770934,0.29952106648057636,0.2746858649755743,0.2706462240581957,0.3144700629860259,0.032264961760889534,-0.021138876801850292,0.19878154977323834,0.25887853656331866,0.378020603964975,0.30238554084204355,0.3514224614392062,0.29065172810829476,0.03318835145704386,0.2543004113847642,0.38167080315186497,0.23568469344975493,0.1178733231080343,0.1376978321033887,0.16113460235491514,0.3410993232374655,0.4050767320929314,0.19779994810554385,0.13377404836434703,0.2835226521532484,0.3164868290276215,0.07798987744936464,0.09035067101763748,0.16931477732286965,0.08460733133592283,0.37306548706879383,0.17815527017402752,0.2504208916792291,0.6104863918703434,0.10102326207334526,0.39558619074023044,0.1721635082461364,0.12563041822399879,0.13790023582665176,0.2848448366498377,0.3288504425735822,0.09290146994270262,0.2012240088499252,0.5068575892340199,0.15241135113006948,0.03501981905145635,0.24874426656009538,0.15303161650596356,0.23213114138596086,0.150255416353711,0.18052076424031857,0.3395384190718027,0.22792843215236158,0.08014311340168213,0.3052099282674935,0.027206686818375212,0.265873644134627,0.1975882887887199,0.23153693953458174,0.1424871376239036,0.3051089931113003,0.3174446362453942,0.24186774701111574,0.2724524684174586,0.1776085597709835,0.33506653946329545,0.107219532369716,0.05050412143499232,0.39042135758170415,0.1741519583189754,0.2005689782518428,0.3302230151907236,0.2503270598496699,0.11869682373720689,0.2380200033430887,0.271376835303166,0.14844092873582765,1.0,0.25823074359988407,0.21679110554667147,0.20471859620274863,0.09956852956429416,0.21822519121527822,0.10579853916676574,0.22150561853088852,0.23964135196200642,0.12209709875854781,0.18874746852867821,0.40118669943688917,0.328789479580942,0.11894133032672519,0.399825087954618,0.22957945035013733,0.3013334815720321,0.2447093877096699,0.18705432949073936,0.14440164589315344,0.4308195705639883,0.039575597759824124,0.5415269210313755
PAYX,0.3582627259965353,0.19043003878456463,0.24998834371516895,0.3387347399798815,0.27513384111410083,0.31789936854510104,0.21482789590800355,0.3435239364058925,0.2892471121942305,0.3595972034219053,0.3372573796711919,0.19259816026066592,0.31726332687572184,0.09477626759122884,0.2848824991045828,0.41320753546021516,0.7842265091953304,0.32761248627662437,0.2591442585624145,0.27457929002721637,0.2749854742887596,0.27430899239813955,0.358857284610421,0.370043856635172,0.4015761196620806,0.3752971263056815,0.16828203377720147,0.32356259389583564,0.35944453465022036,0.30536471225594897,0.38728475209837776,0.3514701994051801,0.35077168489339405,0.28224463059889576,0.454324807212732,0.24021679665206472,0.10958835508866502,0.23439541277685405,0.2030338880545292,0.3212584851362375,0.2513435954305273,0.2940895919714425,0.4536054477620523,0.23463512894020838,0.22149338987197043,0.1620935704908869,0.32982109518635516,0.4591659287238417,0.4371318387698192,0.32465416370330435,0.273312491685328,0.4969652863069654,0.3062525376644778,0.1418255994033733,0.3409644329087052,0.17741312180563623,0.33079799545707617,0.29584678127793806,0.3641104703583995,0.2755154383725478,0.2975485806904375,0.18466741623318417,0.2804366780979235,0.3998823488222237,0.20056945720040256,0.22010693306657636,0.08610748773308062,0.18974176357723743,0.2563247321413037,0.1911575322836816,0.23873744093383795,0.1943168012883652,0.36333184620406106,0.19527171967312662,0.35132587269792453,0.26547007807266293,0.3624170279128966,0.25823074359988407,1.0,0.33679138188361446,0.15517316917192525,0.17504335550993272,0.35260948281151244,0.18236301987625486,0.3830505255318411,0.21147790676296752,0.30910916577446695,0.13304021768551696,0.2765812169953714,0.34417919853815854,0.11397477772568068,0.15363968496928235,0.4216370029273078,0.28317345134710553,0.421100694551948,0.1956802260536798,0.25925774299493304,0.34621366081794713,0.2731098134090766,0.3107759820322087
PYPL,0.36745459832494304,0.1961615823939497,0.3991019982683087,0.36091240692187077,0.3154568414032196,0.30939267808021487,0.20700915489023702,0.3913290677325037,0.33743275712003323,0.4223621094505721,0.27554468263553994,0.4925677566789895,0.3391408338913144,0.11969753774013933,0.3474817662186412,0.3933995668287987,0.3751327772372629,0.24341098408559578,0.2752235754966902,0.3109072297724452,0.2645141842105438,0.21503637496438155,0.24893117521879177,0.3509513544005427,0.3109195166162722,0.2681898874136885,0.16900579140981906,0.23028399028763388,0.3406736489320307,0.14341385496306314,0.30249389995803605,0.39644518194862555,0.21724379174457512,0.3373648434803097,0.3514109363905072,0.2822045768550503,0.20084199706434247,0.1997207306047162,0.24658576513838948,0.34864984465124865,0.3025644826232489,0.27795656914130873,0.30801653485754726,0.20153719819974397,0.3051876355414963,0.17797172839351294,0.4047691839029456,0.35003580477452767,0.46344960325034595,0.31481970080077,0.2761398144958283,0.40921747053374496,0.34737043037125803,0.19991694471993476,0.28323397380992016,0.23780342462004989,0.25732222159708895,0.19005090994106033,0.2756454650467598,0.24646878179891304,0.2978579096646186,0.2405809492637909,0.380171849122298,0.37615199104110597,0.239997435642641,0.26114215063048263,0.21985234302753212,0.22847289793333067,0.29202577390010953,0.28238525916483587,0.2468652217918907,0.19883166588567217,0.35762273686268864,0.03582432899157915,0.21079070903005187,0.3221228053791395,0.30448218507156244,0.21679110554667147,0.33679138188361446,1.0,0.21184114704061963,0.18801590600432233,0.45154993068186117,0.08061537583541194,0.284904405419748,0.28932642412260556,0.37868403562854275,0.19283702250757606,0.23091309971783683,0.37787172130690677,0.20689165550926034,0.3932025271146799,0.4224495827658574,0.3825146411088919,0.2584404293177527,0.20653780647089245,0.32808533840351706,0.2783216491986509,0.27687774983395147,0.30589104548720103
PDD,0.3017203022374708,0.3014715521039658,0.28450072410561816,0.25052959782545403,0.24744201830392426,0.049562673124177684,0.035437089139034435,0.3230928612884932,0.23972248733299173,0.24033099887092785,0.3212563798830812,0.23358815037410738,0.2998138633073817,0.039105235634240294,0.30055738109484503,0.3015081150957753,0.12714300013028246,0.20677556942710845,0.11250728791996341,0.21881857859730638,0.33632600102174554,0.1910362141929362,0.12499403403831465,0.24902518835727405,0.15882476519414873,0.1957052878540634,0.1808506806004863,0.2664712287361148,0.21140177396991022,0.24401671605192587,0.10193553881150949,0.14455862335790892,0.20449634579236553,0.23638324069323244,0.11739648593473828,0.24439156107082682,0.11885182488870868,0.14921397831956346,0.11251049607047386,0.22745970852358047,0.15017566656644937,0.09133201452979357,0.07978570856401762,0.13817135361469352,0.10187127228639661,0.022097187705506616,0.32798597468686447,0.16993119622885766,0.21626447305821336,0.24273317371872863,0.3217061541900622,0.27761711770438496,0.21981299022532116,-0.005741393287796534,0.3271255960804873,0.04488488655918315,0.3013203543149169,0.10392286771573479,0.1389332195941594,0.1455855046804359,0.463346778664032,0.35262748017010226,0.21470726736919962,0.38167116650514743,0.3192150118429252,0.2708403508377405,0.1692272639572809,0.05975094956633227,0.23217183532843141,0.1345859472408172,0.2010544235211892,0.248247608878219,0.3691254405636412,0.013948523627162274,0.1866938295022436,0.3574912973667037,0.13110994317932823,0.20471859620274863,0.15517316917192525,0.21184114704061963,1.0,0.04885016036009338,0.3255633943186852,0.045041028604141116,0.1627923860121744,0.188621115042785,0.18173695429738312,0.15839382572739402,0.18393769777412494,0.15289003943357754,0.10450025073400265,0.28420951705273967,0.33203333263176077,0.21500089254088783,0.051386574908743834,0.02008067495871012,0.19806689324175916,0.36202044108609294,0.05143548583837639,0.24432843431088802
PEP,0.15320640868350743,-0.005685602645689215,0.07309345364888413,0.08878964036325332,0.12210532598033991,0.5599815719486774,0.2719775639732455,0.07760567258761562,0.15173204984716843,0.1657239630478375,0.019184964760185674,0.1648313739200211,0.06257064517724262,0.25584125513087264,-0.00233962091212825,0.12861906052372865,0.2311646095427853,0.01791099778659828,0.25575532517760696,0.13433491212040383,0.13727111641507825,0.12815060802256192,0.14265681194618546,0.21414973287137826,0.38539855480776253,0.19678380541749227,0.5839625972662481,0.09683425772185254,0.20353139484536797,0.14288439762811203,0.2128708800792083,0.14647560461513356,0.37186970457070345,0.009610251983734809,0.3118842800059411,0.05641076063663668,0.28232567184195106,-0.0753549253586764,0.17270264972700933,0.15579335637289088,0.18503286699530352,0.419276168049164,0.08823763032226847,0.14736021462431642,0.058965462639639574,0.38079043176227373,0.013422206501078492,0.37866241542519563,0.21154859784208335,0.15753870933013492,0.04269981306553449,0.15722450260438348,0.28732569560583043,0.5793281343161493,0.041691780733055996,0.6131871300086911,0.013274560340050116,0.22530349470343847,0.19608989632824755,0.13571240569086043,-0.002657052113570143,0.03168697462544815,0.05218333115323554,0.03521861700813574,0.008593563629276114,0.16142117744671022,0.06533833427118999,0.7544127776979886,0.02609677589160221,0.6432556010351126,0.06375517980591967,-0.004607611106589943,-0.00040660431644816924,0.33560565113730295,0.14867357013427335,-0.03039805849521738,0.17232351775317825,0.09956852956429416,0.17504335550993272,0.18801590600432233,0.04885016036009338,1.0,0.04924497631195346,0.12117642726709058,0.34065520244645786,0.25573917005641394,0.3181703827618363,0.013787697199238098,0.08288309025159656,0.14249814839698613,0.3275636448424871,0.0661130428664878,0.13748766060582154,0.049641703996500565,0.383571344998427,0.2970526720123737,0.08128147035097337,0.15232232529973563,0.5342066502858525,0.06332934201803046
QCOM,0.5120225037798504,0.49585721674391703,0.39810270593191244,0.31479039046865326,0.39425970477094885,0.14020289610588754,0.11266594005826407,0.614913810605259,0.4651555636196146,0.4640253417944555,0.6174410578883035,0.5114236752606602,0.6211395744901962,0.03861481018098167,0.3393491930505406,0.4350437127051025,0.33204417377966755,0.2869557132521946,0.32734760591913853,0.3875593480043107,0.48963848413306077,0.4859753104359246,0.32018713516970176,0.3175246241752073,0.3204524809594484,0.2987132991595806,0.16477992101375594,0.2432540525947745,0.30230628200708926,0.21192010004047776,0.41497869263175086,0.31298552215128,0.36714717813598885,0.36939187940441676,0.2918787871246358,0.2518883297293126,0.173367008853547,0.22343602056450246,0.22956366614020415,0.39232037268262443,0.25997248467491074,0.10770166045532939,0.3115919522190589,0.12622126228347044,0.3143359293868672,0.14622992795223885,0.6010102605893898,0.34978543242891647,0.4730951924125532,0.22898483238401032,0.47201073976934194,0.46278538501933153,0.3408569601504937,0.1379497943118722,0.5987192940922879,0.10231617286923424,0.6053433110847681,0.28767411188341857,0.2742619764620293,0.3967926736248203,0.5742245628358009,0.20268329774413424,0.26388760674179623,0.6086937372504174,0.5117342173880132,0.32357273231017375,0.20839557558569058,0.1267710603184422,0.268925550701362,0.17788269289704411,0.3805961512491767,0.4311935453190093,0.6458121929263171,-0.002441482744918367,0.3395643604293604,0.4932952408865728,0.31156066678918326,0.21822519121527822,0.35260948281151244,0.45154993068186117,0.3255633943186852,0.04924497631195346,1.0,0.1287734019284066,0.36530855130681555,0.2791925969714295,0.37261059408784747,0.2434294705923681,0.5047664878259122,0.32948909745569677,0.07930507760964277,0.3791768514242103,0.6573703163511839,0.32424031124088365,0.1481917631219815,0.20861016129647442,0.3808546155238897,0.38446196193110094,0.1272059222191108,0.36197799083225385
REGN,0.11883607837162832,0.004221558836135262,-0.012777556010500648,0.10736283357151685,0.0263973899041724,0.11309275099147109,0.3651754679273887,0.14762649720427573,0.051857135927857595,0.18648059281691926,0.10895671145396575,0.18533810058770755,0.11460247809339763,0.19247536089288175,0.024030914169151724,0.1094999528665303,0.19817112055796762,0.05409216065095548,0.3202038892611647,0.10173524608797355,0.1354514133610058,0.05237094474924794,0.09510461289544267,0.1463904750771637,0.15450677032955593,0.1484184911180354,0.12454940898436141,0.06036756592425901,0.1820641373912192,0.1436556583573523,0.1775673839311006,0.07383590337077144,0.14809547816156002,0.07926819410351328,0.14181013367809148,-0.06845768309288373,0.08398694482707951,0.10857871922078324,0.11849134528961405,0.039192578077092144,0.1267038255954246,0.0920052240415707,0.0961754607939856,0.08608952868097985,0.20172376583691468,0.44581880120522993,0.03007883508760242,0.21823132963009906,0.17175313949836674,0.1646575202978003,0.1235704711446099,0.1520994453335825,0.171290778262452,0.06559725125964021,0.10340985661462408,0.17457349993550828,0.09266498159860799,0.10422895750501412,0.23212440940131157,0.04879284125575801,0.04611357353718049,0.19924429888599726,0.1191211295384425,0.12464576055096703,0.09405867855662761,0.03769365449685334,0.11971832376463534,0.11877927023450689,-0.02920159862781768,0.19272417907128173,0.1012717775186477,0.020451696726452386,0.1452606076988186,0.14079833468055553,0.05037755848883962,0.06139883026243742,0.16778972694275757,0.10579853916676574,0.18236301987625486,0.08061537583541194,0.045041028604141116,0.12117642726709058,0.1287734019284066,1.0,0.18023256897984408,0.25031018705837327,0.17730334217929422,-0.02720679786352508,0.05487645688946086,0.10011291552538802,0.1437966408925962,0.11752340685281963,0.15319260940102386,0.056516357904250504,0.14973980249418642,0.35291215794073594,0.09439741554528713,0.10281426264813325,0.11159047859789169,0.06940831401381697
ROP,0.45358157509583635,0.31126411194203096,0.2336308742402795,0.3010618984678,0.3162452760369206,0.36388555086962127,0.26924263841053575,0.3496312603529387,0.43490806034566254,0.4351880522841028,0.41413644603065486,0.12579464202013124,0.4692524340601259,0.19789971704714301,0.1903669454486688,0.39962758641572416,0.41950547878800504,0.18460028224281733,0.3477782569955613,0.3190613000044671,0.38345939201151313,0.4730940130791126,0.33323054046459927,0.37081027857868837,0.6093155428584303,0.2883542001643326,0.30886776557072926,0.31780205781578624,0.3912859388570031,0.33614201525669585,0.5139906141703978,0.45226985008179,0.40736368309621185,0.31073376669020786,0.3518658788900078,0.17753401744701922,0.11314981882141818,0.12422705193269963,0.17712592684812883,0.22178978585711856,0.2796458278715375,0.32523802060564944,0.4686545519899435,0.1976081886363371,0.38792695621407874,0.29843143537793265,0.33220437480868975,0.4934711125112053,0.4088550990745065,0.19544495106665874,0.2986994505780272,0.46298450515454775,0.3167842355679501,0.14969401484580733,0.502275921116988,0.2263979192939277,0.39377695461620277,0.40674625948970206,0.32068334174769736,0.410588682077554,0.28695896128364695,0.24234837552410218,0.3238742734782264,0.3829306487058967,0.2562520970897212,0.3757070138476589,0.12105072668419237,0.38048202892577204,0.23473732191942653,0.44713933872998035,0.2098207100524627,0.3383335271211897,0.3623697981046472,0.34388165627978295,0.43539205635623485,0.2293354682575567,0.3923793040821461,0.22150561853088852,0.3830505255318411,0.284904405419748,0.1627923860121744,0.34065520244645786,0.36530855130681555,0.18023256897984408,1.0,0.3665297346928922,0.3938716689986008,0.17429986492656085,0.4285385168070491,0.3165177851705633,0.234721305897373,0.21356153558618152,0.44233094224083425,0.19341475189903926,0.4323656482014291,0.3053171304727976,0.2229579561210441,0.3615211396283671,0.39755548239793476,0.25743755590279904
ROST,0.32660777932383167,0.19571540322604603,0.2738892713723242,0.1367521524195601,0.23850707746405495,0.1764069362046604,0.24779972021270996,0.31843292039113963,0.23789217994275902,0.29392960230694665,0.23995047964563007,0.1708333629223111,0.307404729024821,0.17208706991525635,0.18332088610116337,0.3049853749692606,0.24796085674405363,0.24688237864375917,0.25597446924337247,0.331050349423418,0.37964606033088394,0.305174329793053,0.2229401809539595,0.28940594868246566,0.32068513245761504,0.2998517284967504,0.2255925337441384,0.26881408453936095,0.2767474125757678,0.1846112280519497,0.45401485980921974,0.3021402363052755,0.37145132455717406,0.23675001163510973,0.2848292058435006,0.21723065089904076,0.14776181625523055,0.21105335306720474,0.37910169433706237,0.20270238960505774,0.25297289075393886,0.15983209027245376,0.26325627048863165,0.1752230396112251,0.25865087534952413,0.36013207712639217,0.22947189802201562,0.31925051958560974,0.36807311495047546,0.1852543150037558,0.21374910583824178,0.3337669474787409,0.23377539859491128,0.21908827429397584,0.31562450654656227,0.19235607332054433,0.25576491715361105,0.20642591264637106,0.39529234384709205,0.3753720365280757,0.2350115440025647,0.26883538295072035,0.1501226449367885,0.28393742195456184,0.22882093995678618,0.19325259052342506,0.09248066673802287,0.29415165287564904,0.2676650330831309,0.3529435453184522,0.2630904118383425,0.16901196188475126,0.2721282177571597,0.33106896077659603,0.24521767169502076,0.15660337285269071,0.3757804970337601,0.23964135196200642,0.21147790676296752,0.28932642412260556,0.188621115042785,0.25573917005641394,0.2791925969714295,0.25031018705837327,0.3665297346928922,1.0,0.37533792823009804,0.16931041638582384,0.3018339607468993,0.23373855159463064,0.1945796217615672,0.17661098166558545,0.3238905545886564,0.19405494907673698,0.23276771707490557,0.24986219157343906,0.3442606233489163,0.23695132238187946,0.1508111044667048,0.25556773041377934
SBUX,0.3702030075937596,0.23385397352292428,0.25162987913363843,0.17623781214748624,0.24492008239874183,0.3548560400405667,0.3233371156209321,0.3823883913000053,0.21785727819560413,0.3245106841723658,0.29901345917615507,0.17131923189427975,0.36209341023539016,0.11524763494804025,0.21068657206154717,0.31500043693364616,0.36276814298768373,0.18714972237079303,0.3379807325558577,0.3932671334135729,0.30476362706369564,0.2483870209794852,0.36783962015159627,0.3374211824096816,0.35141267373893104,0.24557634173187207,0.31157326045190614,0.2939138256237731,0.3739145386567181,0.2741832260443923,0.4029224550834779,0.3978995792672025,0.3164461297017878,0.18789134397417992,0.3378278568166057,0.19638414828182962,0.20968768298006388,0.2455130044038891,0.2822263110900491,0.3885890566823479,0.26482233583941206,0.31519967744297184,0.303811115049655,0.21486802161982216,0.19956301410635632,0.3000825563540715,0.2791451670690919,0.3812993620361991,0.4242501359799318,0.25377141428119104,0.2053354776976076,0.34524385082416287,0.33230004772265925,0.1966719272936805,0.3039791847102527,0.2629826508709698,0.2974259449246331,0.3380520081784192,0.35736136411437075,0.33299314840863087,0.2144770791773552,0.2621255425312321,0.18841391542721042,0.33549164938967224,0.2809977270510303,0.2438754031346689,0.09082538490352918,0.3656237450387885,0.19784403555214405,0.42815896322718827,0.2505310447462218,0.19939422029885176,0.36664257854318555,0.27169060060316547,0.17178719494328462,0.24186011500599683,0.35486036222660877,0.12209709875854781,0.30910916577446695,0.37868403562854275,0.18173695429738312,0.3181703827618363,0.37261059408784747,0.17730334217929422,0.3938716689986008,0.37533792823009804,1.0,-0.0846423585961223,0.25758965688024643,0.3049292875724453,0.2029206304792106,0.23375952891619697,0.3703735927738185,0.24230877953036287,0.19142301753750787,0.21386051155708583,0.313350990094815,0.24378230782525315,0.290987365882207,0.21957075066747173
SMCI,0.23306752076200762,0.3844783289785748,0.243267822063777,0.19939168301061386,0.23129580428252539,-0.12517820961029277,-0.08164283566710002,0.2811926271365049,0.23147461516819262,0.23235231722844957,0.40949027775374536,0.46007352059556333,0.39969167240620324,0.0588637770509484,0.18492280890512758,0.2007530192326806,0.054967123490572437,0.1345865811345371,0.12467520419495824,0.22469989044449554,0.3939846774774299,0.42378181912532553,0.2588290526652877,0.14772547516383816,0.16657843376836257,0.19533906108967017,0.10896197559859809,0.2216619623521865,0.18781640705025102,0.15218981568951728,0.34478053204788783,0.17574712747969753,0.18652619792627367,0.2713436382656126,0.15227847431931404,0.24910962929220604,0.12941944060421223,0.051109406636435616,-0.0548586686416268,0.21741706373485623,0.07942493211686105,-0.13998348562361526,0.08122648227285975,0.11771092217263357,0.1784457327168427,-0.006964439026574426,0.3995874580651467,0.11407444724504166,0.174082126921061,0.051006712504195105,0.21209281998167612,0.21914616795838748,0.2216659966741106,-0.01048439347473261,0.4172530988864941,-0.04695589227443068,0.40505370442293964,0.11759441893073824,0.1375211164060991,0.2560706484744414,0.4444290626273147,0.227307228206254,0.24561864356643676,0.3148377088434605,0.31282600513897557,0.3016003999844901,0.03657912144765086,-0.0001508464202345011,0.2369471287370875,0.11306690977007039,0.1821570348496615,0.5252670992766487,0.34605083279890736,0.08036875181430089,0.2717651589834646,0.3481798149540036,0.1958438855062663,0.18874746852867821,0.13304021768551696,0.19283702250757606,0.15839382572739402,0.013787697199238098,0.2434294705923681,-0.02720679786352508,0.17429986492656085,0.16931041638582384,-0.0846423585961223,1.0,0.48433982867664715,0.17212919731767587,0.001426305744351016,0.26503698302327544,0.29569983041776077,0.24518157453249126,0.19660016031678695,-0.008852626315110291,0.15805304960756927,0.15722814698453066,-0.09236684294464623,0.21890110209514865
SNPS,0.6154297970973749,0.6542749720428876,0.3322169286118371,0.40067677018989634,0.43455268919702367,-0.006920676196202497,0.06297473431106979,0.4653507931451544,0.38753940008631693,0.45220979682335893,0.645130221700867,0.24566333410783703,0.6335339399909448,0.012680981272007947,0.3943170807345582,0.4828417721737073,0.2428287864775933,0.1056426990085358,0.2045240991408669,0.3671160872198368,0.5888088178240449,0.8808887204419414,0.31338516553162177,0.20570011434929342,0.4095274175631515,0.25990654774528504,0.09792101212696408,0.26976266939107774,0.20472320104674543,0.2752454651134452,0.664161494208689,0.33461973363600367,0.3599677896085973,0.5449340198998097,0.23567999710945425,0.4027466991134757,0.1884817546001569,0.09523562934095417,0.02923542119512583,0.34491622589525056,0.2689737041690651,0.07310523252507399,0.34798233525479727,0.27492618891184917,0.32432582781998154,0.0608843263860218,0.5458305140820842,0.30353589225368194,0.3744816591330818,0.1380924445126216,0.314324120872043,0.5195149979202293,0.3759589253338972,0.017763531462833663,0.630119216960705,-0.024231119284353574,0.5985231493151907,0.3804354381519762,0.2606547866904667,0.4097781583742175,0.5072331968658992,0.3158258130495883,0.36984029791963424,0.48453791025211645,0.44280704487529404,0.516943706248389,0.11736348696612361,0.07413695570404762,0.44155627941136677,0.2696605358752401,0.38835178297805106,0.6916891356351524,0.5393699579211655,0.2386692596343191,0.3494236357297703,0.42954418212710854,0.23938691879939641,0.40118669943688917,0.2765812169953714,0.23091309971783683,0.18393769777412494,0.08288309025159656,0.5047664878259122,0.05487645688946086,0.4285385168070491,0.3018339607468993,0.25758965688024643,0.48433982867664715,1.0,0.4462462915025915,0.04548880239544521,0.3811436076767729,0.5085689022476901,0.35334312730506423,0.30716223216770144,0.1583748483805052,0.13774504210204544,0.4526040631336427,0.052210797984374564,0.48415880259966987
TTWO,0.41872613973290185,0.2935777222223942,0.3605071108482183,0.4046295843215701,0.33693197979526296,0.18645606516271182,0.06450467758716051,0.40384391098751965,0.349482835639974,0.4243268110232257,0.36990081120717916,0.31448256203375907,0.41392614552198,0.11150984143867514,0.29180468807284904,0.43125757505027984,0.335652459152105,0.1892394361890019,0.1033818194647098,0.3058927680714016,0.3465312205491383,0.4275239039267382,0.21645560362761304,0.2164014445336288,0.3594727588621997,0.2426174935174666,0.07612774832277051,0.25322538714439546,0.32954340253168823,0.2104173587451871,0.5375071387917205,0.3893724437529078,0.29636441617007875,0.3910135725831922,0.2693027672249411,0.30389449603859986,0.2697481378252105,0.1629327335902194,0.23874680316888608,0.36075866631757303,0.547035256845772,0.23060032352827559,0.3564106445450528,0.270999121659404,0.24622789583640034,0.03946102253168197,0.31594954927103913,0.31352283809115805,0.4830085041878268,0.28123478260014384,0.2610728527131989,0.4670457737333538,0.39432611507075577,0.0992788626735623,0.33840726135174354,0.13873046298452782,0.34450929316207485,0.30099813526263997,0.27099536074622593,0.30256258808120506,0.3481423432957307,0.25727587734742086,0.3460240306841445,0.3453579102890466,0.3449184961437728,0.28862651203999584,0.1789684240287591,0.17707609319066825,0.29513331369764056,0.2460646252591282,0.36315852656537395,0.3250460773344475,0.3551991508068208,0.11928698741202438,0.2618401037797166,0.3239430454128031,0.27794819237004736,0.328789479580942,0.34417919853815854,0.37787172130690677,0.15289003943357754,0.14249814839698613,0.32948909745569677,0.10011291552538802,0.3165177851705633,0.23373855159463064,0.3049292875724453,0.17212919731767587,0.4462462915025915,1.0,0.09563154501383851,0.3086254389892049,0.4210208063035662,0.4278575819466,0.3117193437985873,0.18897978567673607,0.16937377838364429,0.3935074089488695,0.16420946725529528,0.37697469123925653
TMUS,0.10095884451212096,0.04007004278436683,0.04563490701757026,0.04792678019954054,0.1284046213673092,0.3385670273220263,0.2633665253765516,0.07826626235889916,0.07423843553461518,0.14985677191362115,0.0557881703695809,0.27169079578324423,0.13500187927222798,0.2721864592139479,0.03897832864282182,0.09388829325206172,0.14663000827569045,0.08415714403217364,0.23481743175491643,0.12863499238561524,0.058979029314713986,0.08090778090370802,0.10161353415159496,0.19060818782553676,0.24539625132167936,0.13970384543338757,0.2986204117214476,0.0962276786416429,0.1659693133734097,0.17275650990544222,0.14178673223872904,0.21349178323401868,0.23641094919724348,0.13136457254442405,0.1378173872684366,0.06869351398483621,0.1069250861978585,0.04066727923994838,0.20206033120420486,0.053954647790199414,0.2096848475800241,0.30033878124338853,0.0756737208211809,0.19470704036580233,0.05861090437934385,0.32674774297828113,0.11498415230537458,0.220781717595391,0.22997818776778267,0.13337161359463437,0.0822024251032419,0.12200748933018322,0.13526449694359652,0.25458426503997283,0.07870850760711116,0.3059438625756877,0.0466219444931909,0.1708826976297898,0.05941033437077597,0.03187621782348815,0.014894821142587656,0.1786188757897612,0.048233869062922374,0.07004122583051224,-0.0033064522401524987,0.1054483882878934,0.134482423127847,0.26072682270743386,-0.09430077228664754,0.3052784077299294,0.07617188835047693,-0.04484732909596834,0.07484678566232218,0.25856320362866764,0.10753709863002921,0.03058404588491267,0.11854542098941383,0.11894133032672519,0.11397477772568068,0.20689165550926034,0.10450025073400265,0.3275636448424871,0.07930507760964277,0.1437966408925962,0.234721305897373,0.1945796217615672,0.2029206304792106,0.001426305744351016,0.04548880239544521,0.09563154501383851,1.0,0.06796075764413652,0.15392475500625338,0.04761415544870117,0.2239667418063548,0.130477394241176,0.12890100060573598,0.10933557041586904,0.3536459640647845,0.0062105686212128326
